Game Completed Date,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Game Length,Ejected,Sabotages Fixed,Time to complete all tasks,Rank Change,Region/Game Code,User,Time_of_Day,Date
12/19/2020 at 4:11:18 am EST,Crewmate,Loss,5,No,Yes,07m 41s,No,0.0,-,---,NA / ASJXIF,16,Night,12/19/2020
12/19/2020 at 3:36:17 am EST,Crewmate,Loss,8,Yes,No,16m 38s,No,0.0,09m 32s,--,NA / JYJKBF,16,Night,12/19/2020
12/19/2020 at 3:17:31 am EST,Crewmate,Loss,8,Yes,Yes,22m 40s,No,0.0,14m 49s,--,NA / JYJKBF,16,Night,12/19/2020
12/19/2020 at 2:52:48 am EST,Crewmate,Loss,8,Yes,Yes,11m 31s,No,0.0,08m 14s,--,NA / JYJKBF,16,Night,12/19/2020
12/19/2020 at 2:17:51 am EST,Crewmate,Win,0,No,Yes,04m 51s,No,0.0,-,,NA / IUSDXQ,16,Night,12/19/2020
12/18/2020 at 4:22:35 am EST,Crewmate,Loss,9,Yes,Yes,18m 57s,No,1.0,11m 23s,--,NA / OVGUMF,16,Night,12/18/2020
12/18/2020 at 3:23:49 am EST,Crewmate,Win,7,Yes,Yes,24m 39s,No,0.0,19m 56s,++,NA / HFMJHF,16,Night,12/18/2020
12/18/2020 at 2:57:51 am EST,Crewmate,Win,4,No,Yes,04m 39s,No,0.0,-,,NA / HFMJHF,16,Night,12/18/2020
12/18/2020 at 2:35:03 am EST,Crewmate,Win,7,Yes,No,28m 42s,No,1.0,28m 41s,++,NA / FIKXMF,16,Night,12/18/2020
12/18/2020 at 2:05:04 am EST,Crewmate,Loss,7,Yes,Yes,14m 21s,No,0.0,10m 34s,--,NA / FIKXMF,16,Night,12/18/2020
12/18/2020 at 1:24:36 am EST,Crewmate,Win,5,No,Yes,12m 08s,No,1.0,-,++,NA / MOQFDF,16,Night,12/18/2020
12/05/2020 at 12:02:04 am EST,Crewmate,Loss,3,No,No,10m 34s,No,2.0,-,---,NA / UMZNVF,16,Night,12/05/2020
12/04/2020 at 11:34:33 pm EST,Crewmate,Loss,5,No,Yes,18m 13s,No,0.0,-,---,NA / JPSWVF,16,Evening,12/04/2020
12/03/2020 at 3:19:15 am EST,Crewmate,Win,7,Yes,Yes,19m 40s,No,0.0,10m 12s,++,NA / GHOUHF,16,Night,12/03/2020
12/03/2020 at 2:56:11 am EST,Crewmate,Win,5,No,No,12m 06s,No,1.0,-,++,NA / GHOUHF,16,Night,12/03/2020
12/03/2020 at 2:43:09 am EST,Crewmate,Loss,7,Yes,Yes,10m 25s,No,0.0,09m 31s,--,NA / GHOUHF,16,Night,12/03/2020
12/03/2020 at 2:31:52 am EST,Crewmate,Win,6,No,Yes,09m 43s,No,0.0,-,++,NA / GHOUHF,16,Night,12/03/2020
12/03/2020 at 2:21:21 am EST,Crewmate,Loss,3,No,Yes,04m 23s,No,0.0,-,,NA / GHOUHF,16,Night,12/03/2020
12/03/2020 at 2:08:02 am EST,Crewmate,Loss,5,No,Yes,14m 03s,No,0.0,-,---,NA / GHOUHF,16,Night,12/03/2020
12/03/2020 at 1:23:10 am EST,Crewmate,Loss,4,No,Yes,07m 51s,No,0.0,-,---,NA / HVGKBF,16,Night,12/03/2020
12/03/2020 at 1:13:21 am EST,Crewmate,Win,2,No,No,06m 02s,No,1.0,-,++,NA / KGFZPQ,16,Night,12/03/2020
12/03/2020 at 1:06:21 am EST,Crewmate,Win,1,No,No,13m 18s,No,0.0,-,++,NA / KGFZPQ,16,Night,12/03/2020
12/02/2020 at 3:13:23 pm EST,Crewmate,Win,1,No,No,10m 06s,No,1.0,-,++,NA / IPXULQ,16,Afternoon,12/02/2020
12/02/2020 at 3:02:50 pm EST,Crewmate,Win,1,No,No,05m 02s,No,0.0,-,++,NA / IPXULQ,16,Afternoon,12/02/2020
12/02/2020 at 2:52:00 pm EST,Crewmate,Loss,2,No,No,03m 45s,Yes,0.0,-,,NA / EJKNXQ,16,Afternoon,12/02/2020
12/02/2020 at 2:42:28 pm EST,Crewmate,Win,2,No,No,06m 37s,No,2.0,-,++,NA / NDARYQ,16,Afternoon,12/02/2020
12/02/2020 at 2:35:05 pm EST,Crewmate,Win,5,No,Yes,04m 37s,No,0.0,-,,NA / LWDLCF,16,Afternoon,12/02/2020
12/02/2020 at 2:54:24 am EST,Crewmate,Win,8,Yes,Yes,11m 38s,No,1.0,11m 28s,++,NA / JYJDDF,16,Night,12/02/2020
12/02/2020 at 2:41:14 am EST,Crewmate,Win,8,Yes,No,14m 11s,No,0.0,10m 36s,++,NA / JYJDDF,16,Night,12/02/2020
12/02/2020 at 2:26:32 am EST,Crewmate,Win,8,Yes,Yes,11m 35s,No,0.0,10m 36s,++,NA / JYJDDF,16,Night,12/02/2020
12/02/2020 at 2:11:35 am EST,Crewmate,Loss,8,Yes,Yes,07m 21s,No,0.0,04m 32s,--,NA / XCBYZF,16,Night,12/02/2020
12/02/2020 at 2:03:05 am EST,Crewmate,Win,6,No,No,16m 17s,No,0.0,-,++,NA / XCBYZF,16,Night,12/02/2020
12/02/2020 at 1:44:45 am EST,Crewmate,Loss,5,No,Yes,13m 02s,No,4.0,-,---,NA / XCBYZF,16,Night,12/02/2020
12/02/2020 at 1:29:38 am EST,Crewmate,Loss,5,No,Yes,12m 35s,No,0.0,-,---,NA / XCBYZF,16,Night,12/02/2020
12/02/2020 at 1:16:17 am EST,Crewmate,Win,4,No,No,10m 13s,No,0.0,-,++,NA / XCBYZF,16,Night,12/02/2020
12/02/2020 at 12:36:24 am EST,Crewmate,Win,2,No,No,08m 11s,No,0.0,-,++,NA / YXSNPQ,16,Night,12/02/2020
12/21/2020 at 7:23:47 pm EST,Crewmate,Win,9,Yes,Yes,17m 56s,No,0.0,07m 50s,++,NA / WDZNJF,17,Evening,12/21/2020
12/21/2020 at 7:03:35 pm EST,Crewmate,Win,1,No,No,05m 12s,No,0.0,-,++,NA / WDZNJF,17,Evening,12/21/2020
12/21/2020 at 6:55:54 pm EST,Crewmate,Win,2,No,Yes,11m 43s,No,0.0,-,++,NA / WDZNJF,17,Afternoon,12/21/2020
12/21/2020 at 6:42:15 pm EST,Crewmate,Win,9,Yes,Yes,10m 54s,No,0.0,06m 40s,++,NA / QWNMJF,17,Afternoon,12/21/2020
12/21/2020 at 6:29:48 pm EST,Crewmate,Loss,5,No,No,18m 07s,No,0.0,-,---,NA / QWNMJF,17,Afternoon,12/21/2020
12/21/2020 at 6:11:02 pm EST,Crewmate,Win,9,Yes,No,12m 19s,No,0.0,08m 32s,++,NA / QWNMJF,17,Afternoon,12/21/2020
12/21/2020 at 5:55:54 pm EST,Crewmate,Win,0,No,Yes,02m 39s,No,0.0,-,,NA / OYMFVF,17,Afternoon,12/21/2020
12/21/2020 at 5:52:50 pm EST,Crewmate,Win,1,No,No,00m 22s,No,1.0,00m 11s,,NA / OYMFVF,17,Afternoon,12/21/2020
12/21/2020 at 5:30:41 pm EST,Crewmate,Loss,0,No,Yes,02m 00s,No,0.0,-,,NA / FLDQTQ,17,Afternoon,12/21/2020
12/21/2020 at 5:27:57 pm EST,Crewmate,Win,4,No,Yes,09m 20s,No,0.0,03m 20s,++,NA / FLDQTQ,17,Afternoon,12/21/2020
12/21/2020 at 5:14:26 pm EST,Crewmate,Loss,2,No,No,02m 00s,No,0.0,-,,NA / WYAYFF,17,Afternoon,12/21/2020
12/21/2020 at 3:33:19 pm EST,Crewmate,Win,1,No,No,04m 33s,No,2.0,-,,NA / WFGEPQ,17,Afternoon,12/21/2020
12/21/2020 at 3:28:11 pm EST,Crewmate,Win,4,No,No,04m 08s,No,0.0,03m 28s,,NA / WFGEPQ,17,Afternoon,12/21/2020
12/21/2020 at 3:22:56 pm EST,Crewmate,Loss,0,No,No,00m 15s,No,0.0,-,,NA / WFGEPQ,17,Afternoon,12/21/2020
12/21/2020 at 3:12:48 pm EST,Crewmate,Loss,1,No,No,01m 11s,No,0.0,-,,NA / PWCSDF,17,Afternoon,12/21/2020
12/21/2020 at 3:10:28 pm EST,Crewmate,Loss,1,No,No,00m 22s,No,0.0,-,,NA / KLJFZF,17,Afternoon,12/21/2020
12/21/2020 at 3:01:48 pm EST,Crewmate,Win,0,No,No,01m 30s,No,0.0,-,,NA / DESOJF,17,Afternoon,12/21/2020
12/21/2020 at 2:59:57 pm EST,Crewmate,Win,0,No,No,01m 40s,No,0.0,-,,NA / DESOJF,17,Afternoon,12/21/2020
12/21/2020 at 1:55:56 pm EST,Crewmate,Win,8,No,No,14m 23s,No,0.0,-,++,NA / JFJPZF,17,Afternoon,12/21/2020
12/21/2020 at 1:39:28 pm EST,Crewmate,Loss,6,No,Yes,13m 18s,No,0.0,-,---,NA / JFJPZF,17,Afternoon,12/21/2020
12/21/2020 at 1:25:37 pm EST,Crewmate,Win,6,No,No,13m 52s,No,2.0,-,++,NA / JFJPZF,17,Afternoon,12/21/2020
12/21/2020 at 1:09:14 pm EST,Crewmate,Loss,7,No,Yes,12m 34s,No,0.0,-,---,NA / JFJPZF,17,Afternoon,12/21/2020
12/21/2020 at 12:54:36 pm EST,Crewmate,Loss,9,Yes,No,14m 01s,No,2.0,09m 11s,--,NA / JFJPZF,17,Morning,12/21/2020
12/21/2020 at 12:37:05 pm EST,Crewmate,Loss,4,No,Yes,07m 41s,No,0.0,-,---,NA / JFJPZF,17,Morning,12/21/2020
12/21/2020 at 12:25:28 pm EST,Crewmate,Win,9,Yes,Yes,13m 58s,No,0.0,08m 26s,++,NA / JFJPZF,17,Morning,12/21/2020
12/21/2020 at 12:06:50 pm EST,Crewmate,Win,6,Yes,No,09m 06s,Yes,0.0,06m 16s,++,NA / UKEHYQ,17,Morning,12/21/2020
12/20/2020 at 6:36:27 pm EST,Crewmate,Loss,2,No,Yes,01m 01s,No,0.0,-,,NA / RJPINF,17,Afternoon,12/20/2020
12/20/2020 at 6:27:14 pm EST,Crewmate,Win,1,No,No,02m 20s,No,0.0,-,,NA / RJPINF,17,Afternoon,12/20/2020
12/20/2020 at 6:23:55 pm EST,Crewmate,Loss,1,No,No,02m 21s,No,1.0,-,,NA / RJPINF,17,Afternoon,12/20/2020
12/20/2020 at 6:19:41 pm EST,Crewmate,Loss,0,No,No,06m 56s,No,0.0,-,,NA / RJPINF,17,Afternoon,12/20/2020
12/20/2020 at 6:06:12 pm EST,Crewmate,Loss,2,No,No,03m 41s,No,0.0,-,,NA / RJPINF,17,Afternoon,12/20/2020
12/20/2020 at 5:54:14 pm EST,Crewmate,Loss,0,No,Yes,03m 47s,No,0.0,-,,Europe / LQGWUF,17,Afternoon,12/20/2020
12/20/2020 at 5:43:35 pm EST,Crewmate,Loss,3,No,Yes,03m 29s,No,0.0,-,,Europe / LQGWUF,17,Afternoon,12/20/2020
12/20/2020 at 5:33:21 pm EST,Crewmate,Loss,1,No,No,06m 55s,Yes,1.0,-,---,Europe / LQGWUF,17,Afternoon,12/20/2020
12/20/2020 at 5:23:38 pm EST,Crewmate,Loss,2,No,No,01m 59s,No,0.0,-,,Europe / LQGWUF,17,Afternoon,12/20/2020
12/20/2020 at 5:20:50 pm EST,Crewmate,Loss,1,No,Yes,01m 38s,No,0.0,-,,Europe / LQGWUF,17,Afternoon,12/20/2020
12/20/2020 at 5:18:25 pm EST,Crewmate,Win,2,No,Yes,05m 55s,No,0.0,-,++,Europe / LQGWUF,17,Afternoon,12/20/2020
12/20/2020 at 5:09:40 pm EST,Crewmate,Win,1,No,No,03m 03s,No,1.0,-,,Europe / LQGWUF,17,Afternoon,12/20/2020
12/20/2020 at 4:56:43 pm EST,Crewmate,Win,2,No,No,06m 19s,No,0.0,-,++,Europe / YXAZWQ,17,Afternoon,12/20/2020
12/20/2020 at 4:33:47 pm EST,Crewmate,Win,8,Yes,Yes,21m 27s,No,0.0,10m 38s,++,NA / VTLOVF,17,Afternoon,12/20/2020
12/20/2020 at 4:10:39 pm EST,Crewmate,Loss,4,No,Yes,11m 10s,No,0.0,-,---,NA / VTLOVF,17,Afternoon,12/20/2020
12/20/2020 at 3:58:17 pm EST,Crewmate,Win,8,Yes,No,12m 23s,No,2.0,11m 42s,++,NA / VTLOVF,17,Afternoon,12/20/2020
12/20/2020 at 11:31:14 am EST,Crewmate,Loss,6,Yes,Yes,02m 56s,No,0.0,02m 31s,,Europe / KFFDNF,17,Morning,12/20/2020
12/20/2020 at 11:27:39 am EST,Crewmate,Win,3,No,No,02m 41s,No,0.0,-,,Europe / KFFDNF,17,Morning,12/20/2020
12/20/2020 at 11:07:54 am EST,Crewmate,Win,1,No,No,01m 56s,No,0.0,-,,NA / DZZFDF,17,Morning,12/20/2020
12/20/2020 at 10:39:46 am EST,Crewmate,Win,5,No,Yes,03m 11s,No,1.0,-,,NA / DZZFDF,17,Morning,12/20/2020
12/20/2020 at 10:35:45 am EST,Crewmate,Win,0,No,No,01m 15s,No,0.0,-,,NA / DZZFDF,17,Morning,12/20/2020
12/20/2020 at 10:30:11 am EST,Crewmate,Win,0,No,No,00m 14s,No,0.0,-,,NA / DZZFDF,17,Morning,12/20/2020
12/20/2020 at 10:25:53 am EST,Crewmate,Win,2,No,No,03m 40s,No,1.0,-,,NA / DZZFDF,17,Morning,12/20/2020
12/20/2020 at 10:21:28 am EST,Crewmate,Loss,6,No,Yes,09m 06s,No,1.0,-,---,NA / DZZFDF,17,Morning,12/20/2020
12/19/2020 at 6:08:24 pm EST,Crewmate,Loss,3,No,Yes,01m 48s,No,0.0,-,,NA / HYBICF,17,Afternoon,12/19/2020
12/19/2020 at 6:05:00 pm EST,Crewmate,Win,2,No,No,00m 35s,No,0.0,-,,NA / HYBICF,17,Afternoon,12/19/2020
12/19/2020 at 6:03:49 pm EST,Crewmate,Win,8,Yes,No,09m 38s,Yes,0.0,08m 03s,++,NA / HYBICF,17,Afternoon,12/19/2020
12/19/2020 at 5:53:31 pm EST,Crewmate,Win,8,Yes,Yes,08m 56s,No,0.0,06m 23s,++,NA / HYBICF,17,Afternoon,12/19/2020
12/19/2020 at 5:43:36 pm EST,Crewmate,Win,8,Yes,No,09m 56s,No,0.0,06m 39s,++,NA / HYBICF,17,Afternoon,12/19/2020
12/19/2020 at 5:24:32 pm EST,Crewmate,Win,4,No,No,03m 42s,No,0.0,-,,NA / HAKPCF,17,Afternoon,12/19/2020
12/22/2020 at 7:51:30 pm EST,Crewmate,Win,6,No,No,12m 12s,No,1.0,-,++,Europe / NMCIQQ,18,Evening,12/22/2020
12/22/2020 at 7:37:05 pm EST,Crewmate,Loss,1,No,No,05m 11s,No,0.0,-,---,Europe / NMCIQQ,18,Evening,12/22/2020
12/22/2020 at 7:08:31 pm EST,Crewmate,Win,1,No,No,05m 18s,No,0.0,-,++,Europe / NMCIQQ,18,Evening,12/22/2020
12/22/2020 at 6:59:46 pm EST,Crewmate,Win,2,No,No,15m 08s,No,1.0,-,++,Europe / NMCIQQ,18,Afternoon,12/22/2020
12/22/2020 at 6:21:28 pm EST,Crewmate,Loss,5,No,Yes,09m 31s,No,1.0,-,---,Europe / NMCIQQ,18,Afternoon,12/22/2020
12/21/2020 at 7:09:13 pm EST,Crewmate,Loss,3,No,No,08m 49s,No,0.0,-,---,NA / VQOBCF,18,Evening,12/21/2020
12/21/2020 at 6:59:05 pm EST,Crewmate,Loss,5,No,Yes,09m 12s,No,1.0,-,---,NA / VQOBCF,18,Afternoon,12/21/2020
12/21/2020 at 6:48:52 pm EST,Crewmate,Loss,3,No,No,08m 25s,No,0.0,-,---,NA / VQOBCF,18,Afternoon,12/21/2020
12/21/2020 at 6:38:42 pm EST,Crewmate,Loss,8,Yes,No,09m 19s,No,0.0,07m 11s,--,NA / VQOBCF,18,Afternoon,12/21/2020
12/21/2020 at 6:28:03 pm EST,Crewmate,Loss,8,Yes,Yes,11m 21s,No,0.0,11m 11s,--,NA / VQOBCF,18,Afternoon,12/21/2020
12/21/2020 at 6:15:31 pm EST,Crewmate,Win,1,No,No,04m 40s,No,0.0,-,,NA / VQOBCF,18,Afternoon,12/21/2020
12/19/2020 at 2:04:21 pm EST,Crewmate,Loss,5,No,No,08m 55s,No,2.0,-,---,Europe / ZVBKBF,18,Afternoon,12/19/2020
12/19/2020 at 1:55:02 pm EST,Crewmate,Loss,2,No,Yes,12m 51s,No,0.0,-,---,Europe / ZVBKBF,18,Afternoon,12/19/2020
12/19/2020 at 1:41:21 pm EST,Crewmate,Win,3,No,Yes,13m 47s,No,0.0,-,++,Europe / ZVBKBF,18,Afternoon,12/19/2020
12/19/2020 at 1:26:24 pm EST,Crewmate,Win,1,No,Yes,04m 28s,No,1.0,-,,Europe / ZVBKBF,18,Afternoon,12/19/2020
12/19/2020 at 1:09:32 pm EST,Crewmate,Loss,7,No,Yes,11m 00s,No,0.0,-,---,Europe / ZVBKBF,18,Afternoon,12/19/2020
12/19/2020 at 12:44:53 pm EST,Crewmate,Loss,3,No,Yes,13m 16s,No,0.0,-,---,Europe / OFKISF,18,Morning,12/19/2020
12/19/2020 at 12:27:54 pm EST,Crewmate,Loss,0,No,Yes,03m 58s,No,0.0,-,,Europe / OFKISF,18,Morning,12/19/2020
12/19/2020 at 12:09:31 pm EST,Crewmate,Loss,3,No,Yes,06m 24s,No,2.0,-,---,Europe / TVGLHF,18,Morning,12/19/2020
12/19/2020 at 12:02:04 pm EST,Crewmate,Loss,8,Yes,No,11m 08s,No,0.0,10m 00s,--,Europe / TVGLHF,18,Morning,12/19/2020
12/19/2020 at 11:50:08 am EST,Crewmate,Win,5,No,No,07m 39s,No,0.0,-,++,Europe / TVGLHF,18,Morning,12/19/2020
12/19/2020 at 11:38:03 am EST,Crewmate,Loss,2,No,Yes,08m 26s,No,0.0,-,---,Europe / PKUOZF,18,Morning,12/19/2020
12/18/2020 at 7:23:22 pm EST,Crewmate,Loss,0,No,Yes,03m 43s,No,0.0,-,,NA / SWLMJF,18,Evening,12/18/2020
12/18/2020 at 7:07:37 pm EST,Crewmate,Win,4,No,Yes,05m 29s,No,1.0,-,++,Europe / ZFCTGF,18,Evening,12/18/2020
12/18/2020 at 6:27:13 pm EST,Crewmate,Loss,2,No,No,05m 48s,No,1.0,-,---,Europe / ZFCTGF,18,Afternoon,12/18/2020
12/18/2020 at 6:16:29 pm EST,Crewmate,Loss,7,No,Yes,06m 32s,No,0.0,-,---,Europe / ZFCTGF,18,Afternoon,12/18/2020
12/18/2020 at 4:07:51 pm EST,Crewmate,Win,8,Yes,No,21m 56s,No,0.0,11m 18s,++,Europe / OEAIBF,18,Afternoon,12/18/2020
12/18/2020 at 3:44:45 pm EST,Crewmate,Win,6,No,No,15m 43s,No,1.0,-,++,Europe / OEAIBF,18,Afternoon,12/18/2020
12/18/2020 at 3:27:37 pm EST,Crewmate,Win,8,Yes,Yes,22m 34s,No,0.0,22m 20s,++,Europe / OEAIBF,18,Afternoon,12/18/2020
12/18/2020 at 3:02:07 pm EST,Crewmate,Win,4,No,No,15m 51s,No,1.0,-,++,Europe / OEAIBF,18,Afternoon,12/18/2020
12/18/2020 at 2:44:19 pm EST,Crewmate,Loss,5,No,No,09m 55s,No,2.0,-,---,Europe / OEAIBF,18,Afternoon,12/18/2020
12/18/2020 at 2:29:44 pm EST,Crewmate,Win,2,No,No,15m 21s,No,0.0,-,++,Europe / OEAIBF,18,Afternoon,12/18/2020
12/18/2020 at 2:05:51 pm EST,Crewmate,Loss,5,No,Yes,13m 41s,No,0.0,-,---,Europe / OEAIBF,18,Afternoon,12/18/2020
12/18/2020 at 1:20:32 pm EST,Crewmate,Loss,8,Yes,Yes,16m 57s,No,0.0,15m 32s,--,NA / DYSEIF,18,Afternoon,12/18/2020
12/18/2020 at 1:02:26 pm EST,Crewmate,Loss,2,No,No,13m 21s,Yes,1.0,-,---,NA / DYSEIF,18,Afternoon,12/18/2020
12/18/2020 at 12:48:45 pm EST,Crewmate,Win,4,No,Yes,07m 19s,No,0.0,-,++,NA / DYSEIF,18,Morning,12/18/2020
12/17/2020 at 3:47:49 pm EST,Crewmate,Loss,6,No,Yes,09m 00s,No,0.0,-,---,Europe / ZQKMJF,18,Afternoon,12/17/2020
12/17/2020 at 3:36:25 pm EST,Crewmate,Loss,8,Yes,No,08m 50s,No,0.0,08m 38s,--,Europe / ZQKMJF,18,Afternoon,12/17/2020
12/17/2020 at 2:58:15 pm EST,Crewmate,Win,7,No,Yes,14m 19s,No,0.0,-,++,Europe / ZQKMJF,18,Afternoon,12/17/2020
12/16/2020 at 6:37:46 pm EST,Crewmate,Loss,2,No,Yes,02m 55s,No,0.0,-,,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 6:33:57 pm EST,Crewmate,Win,5,No,Yes,07m 48s,No,2.0,-,++,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 6:25:39 pm EST,Crewmate,Win,3,No,Yes,03m 58s,No,0.0,-,,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 6:21:18 pm EST,Crewmate,Win,6,Yes,No,06m 20s,No,0.0,04m 50s,++,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 6:14:32 pm EST,Crewmate,Loss,3,No,No,05m 52s,Yes,0.0,-,---,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 6:07:27 pm EST,Crewmate,Win,7,Yes,No,11m 04s,No,1.0,09m 17s,++,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 5:53:08 pm EST,Crewmate,Win,4,No,No,07m 41s,No,2.0,-,++,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 5:44:24 pm EST,Crewmate,Win,5,Yes,No,07m 56s,No,2.0,05m 21s,++,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 5:36:14 pm EST,Crewmate,Win,0,No,No,01m 14s,No,0.0,-,,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 5:34:40 pm EST,Crewmate,Win,1,No,No,01m 34s,No,1.0,-,,Europe / OOELCF,18,Afternoon,12/16/2020
12/16/2020 at 3:49:43 pm EST,Crewmate,Win,1,No,Yes,01m 55s,No,0.0,-,,Europe / HYPQQQ,18,Afternoon,12/16/2020
12/16/2020 at 3:42:29 pm EST,Crewmate,Loss,4,No,Yes,05m 05s,No,2.0,-,---,Europe / HYPQQQ,18,Afternoon,12/16/2020
12/16/2020 at 3:36:35 pm EST,Crewmate,Loss,3,No,Yes,04m 30s,No,1.0,-,,Europe / HYPQQQ,18,Afternoon,12/16/2020
12/16/2020 at 3:02:46 pm EST,Crewmate,Win,3,No,No,04m 40s,No,0.0,-,,Europe / LZHLMF,18,Afternoon,12/16/2020
12/16/2020 at 2:55:26 pm EST,Crewmate,Loss,3,No,No,02m 22s,No,0.0,-,,Europe / LZHLMF,18,Afternoon,12/16/2020
12/16/2020 at 2:49:52 pm EST,Crewmate,Win,7,Yes,Yes,09m 26s,No,0.0,08m 42s,++,Europe / LZHLMF,18,Afternoon,12/16/2020
12/16/2020 at 2:22:08 pm EST,Crewmate,Loss,4,No,Yes,09m 10s,No,0.0,-,---,Europe / LZHLMF,18,Afternoon,12/16/2020
12/16/2020 at 2:12:08 pm EST,Crewmate,Win,7,Yes,No,13m 25s,No,0.0,07m 22s,++,Europe / LZHLMF,18,Afternoon,12/16/2020
12/16/2020 at 1:53:35 pm EST,Crewmate,Win,5,No,No,07m 40s,No,1.0,-,++,NA / NQWMJF,18,Afternoon,12/16/2020
12/15/2020 at 6:37:24 pm EST,Crewmate,Loss,7,No,No,10m 19s,No,0.0,-,---,Europe / WXCBQQ,18,Afternoon,12/15/2020
12/15/2020 at 6:22:22 pm EST,Crewmate,Win,5,No,Yes,16m 58s,No,1.0,-,++,Europe / WXCBQQ,18,Afternoon,12/15/2020
12/15/2020 at 5:51:04 pm EST,Crewmate,Win,8,Yes,Yes,16m 25s,No,0.0,11m 19s,++,Europe / WXCBQQ,18,Afternoon,12/15/2020
12/15/2020 at 5:32:20 pm EST,Crewmate,Win,1,No,Yes,12m 16s,No,0.0,-,++,Europe / WXCBQQ,18,Afternoon,12/15/2020
12/15/2020 at 5:19:15 pm EST,Crewmate,Win,8,Yes,No,16m 09s,No,0.0,13m 03s,++,Europe / WXCBQQ,18,Afternoon,12/15/2020
12/15/2020 at 5:01:46 pm EST,Crewmate,Loss,8,Yes,Yes,12m 47s,No,0.0,05m 45s,--,Europe / WXCBQQ,18,Afternoon,12/15/2020
12/15/2020 at 4:45:10 pm EST,Crewmate,Loss,8,Yes,No,14m 46s,No,0.0,10m 39s,--,Europe / WXCBQQ,18,Afternoon,12/15/2020
12/15/2020 at 4:28:58 pm EST,Crewmate,Win,1,No,Yes,11m 14s,No,0.0,-,++,Europe / WXCBQQ,18,Afternoon,12/15/2020
12/15/2020 at 4:15:32 pm EST,Crewmate,Loss,7,No,No,12m 54s,No,0.0,-,---,Europe / WXCBQQ,18,Afternoon,12/15/2020
12/15/2020 at 3:44:44 pm EST,Crewmate,Loss,7,Yes,Yes,18m 42s,No,0.0,17m 48s,--,Europe / FJDEGF,18,Afternoon,12/15/2020
12/15/2020 at 3:24:20 pm EST,Crewmate,Win,7,Yes,Yes,17m 56s,No,0.0,12m 32s,++,Europe / FJDEGF,18,Afternoon,12/15/2020
12/15/2020 at 3:04:06 pm EST,Crewmate,Win,6,No,No,09m 35s,No,1.0,-,++,Europe / FJDEGF,18,Afternoon,12/15/2020
12/15/2020 at 2:53:28 pm EST,Crewmate,Win,7,Yes,Yes,13m 03s,No,0.0,08m 01s,++,Europe / FJDEGF,18,Afternoon,12/15/2020
12/15/2020 at 2:39:03 pm EST,Crewmate,Win,5,No,Yes,08m 39s,No,0.0,-,++,Europe / FJDEGF,18,Afternoon,12/15/2020
12/15/2020 at 2:29:46 pm EST,Crewmate,Win,5,No,No,07m 44s,No,0.0,-,++,Europe / FJDEGF,18,Afternoon,12/15/2020
12/13/2020 at 1:01:32 pm EST,Crewmate,Win,8,Yes,No,13m 25s,No,0.0,09m 49s,++,Europe / IWNVWQ,18,Afternoon,12/13/2020
12/13/2020 at 12:46:55 pm EST,Crewmate,Win,7,No,No,11m 41s,No,0.0,-,++,Europe / IWNVWQ,18,Morning,12/13/2020
12/13/2020 at 12:09:44 pm EST,Crewmate,Win,8,Yes,Yes,15m 23s,No,0.0,09m 14s,++,Europe / IWNVWQ,18,Morning,12/13/2020
12/13/2020 at 11:53:22 am EST,Crewmate,Loss,0,No,Yes,00m 39s,No,0.0,-,,Europe / IWNVWQ,18,Morning,12/13/2020
12/12/2020 at 7:03:32 pm EST,Crewmate,Loss,5,No,Yes,09m 49s,No,0.0,-,---,Europe / PBLKRQ,18,Evening,12/12/2020
12/12/2020 at 6:51:53 pm EST,Crewmate,Win,7,Yes,No,15m 05s,No,1.0,10m 58s,++,Europe / PBLKRQ,18,Afternoon,12/12/2020
12/12/2020 at 6:33:21 pm EST,Crewmate,Loss,7,Yes,No,11m 07s,No,0.0,06m 34s,--,Europe / PBLKRQ,18,Afternoon,12/12/2020
12/12/2020 at 6:09:09 pm EST,Crewmate,Win,2,No,No,03m 02s,No,0.0,-,,Europe / PBLKRQ,18,Afternoon,12/12/2020
12/12/2020 at 6:01:04 pm EST,Crewmate,Win,4,No,No,15m 24s,No,0.0,-,++,Europe / PBLKRQ,18,Afternoon,12/12/2020
12/24/2020 at 3:43:29 pm EST,Crewmate,Win,7,No,Yes,14m 40s,No,1.0,-,++,NA / ODOLGF,19,Afternoon,12/24/2020
12/24/2020 at 3:26:54 pm EST,Crewmate,Win,5,No,No,04m 40s,No,0.0,-,,NA / ODOLGF,19,Afternoon,12/24/2020
12/24/2020 at 3:19:01 pm EST,Crewmate,Win,8,Yes,Yes,15m 54s,No,0.0,10m 28s,++,NA / ODOLGF,19,Afternoon,12/24/2020
